,0
const,3182.6365266731414
non_labs_delta_temperature_area,0.24335482677902598
area_sm,5.535245759965403
labs_delta_temperature_area,0.27405216262745435
c_server,311.52395442044696
wet_lab_instruments,594.518660249533
labs_c_desktop,46.416787035289026
non_labs_c_desktop,40.55545795720495
Group Var,8.618566572055736
